rnaseq_sample,guardian_dependence,executioner_deficiency,susceptibility_score,executioner_loss_call,executioner_loss_score
BA2776R,0.021216407355021217,0.5035360678925036,0.10335969395442779,False,0.0
BA2218R,0.1669024045261669,0.3295615275813296,0.2345306193072465,False,0.0
BA2135R,0.9483734087694484,0.19801980198019797,0.43335518297097997,False,0.0
BA2914R,0.5304101838755304,0.5403111739745403,0.5353377897531983,False,0.0
BA2500R,0.06647807637906648,0.8698727015558698,0.2404734161900147,False,0.0
BA2830R,0.4823196605374823,0.24752475247524752,0.34552287129578807,False,0.0
BA2406R,0.8451202263083452,0.7496463932107497,0.7959530950260219,False,0.0
BA3108R,0.46746817538896746,0.9971711456859972,0.682748691704612,False,0.0
BA2924R,0.8826025459688827,0.2588401697312589,0.477967564593903,False,0.0
BA2303R,0.7107496463932107,0.02970297029702973,0.1452975417391565,False,0.0
BA2160R,0.0785007072135785,0.8005657708628006,0.25068900890089596,False,0.0
BA2038R,0.3422913719943423,0.9787835926449788,0.5788170512450382,False,0.0
BA2602R,0.4985855728429986,0.958981612446959,0.6914726289505388,False,0.0
BA2964R,0.10891089108910891,0.9745403111739745,0.32578835720788896,False,0.0
BA2898R,0.4045261669024045,0.9915134370579916,0.6333191376591251,True,0.5
BA3003R,0.36704384724186706,0.9660537482319661,0.5954696334772134,True,0.5
BA2111R,0.22984441301272984,0.9943422913719944,0.4780627786118982,True,0.5
BA2827R,0.582036775106082,0.9717114568599717,0.7520450802208672,True,0.5
BA2912R,0.22984441301272984,0.9773691654879774,0.4739650220620988,True,0.5
BA2437R,0.4533239038189533,0.9816124469589816,0.6670744984577965,True,0.5
BA2283R,0.4893917963224894,0.9038189533239038,0.6650726134171348,False,0.0
BA2057R,0.4207920792079208,0.9801980198019802,0.6422301478348411,False,0.0
BA2633R,0.4306930693069307,0.9844413012729845,0.6511467158772826,True,0.5
BA3034R,0.326025459688826,0.9731258840169731,0.5632617630123039,True,0.5
BA2607R,0.36704384724186706,0.983026874115983,0.60067792186635,False,0.0
BA2761R,0.44554455445544555,0.9207920792079208,0.6405106530548859,False,0.0
BA2795R,0.5304101838755304,0.9108910891089109,0.6950869802153106,False,0.0
BA2182R,0.44554455445544555,0.9547383309759547,0.6522104447923365,False,0.0
BA2152R,0.326025459688826,0.9674681753889675,0.5616219872970589,False,0.0
BA2381R,0.30905233380480907,0.9165487977369166,0.5322232097405993,False,0.0
BA2931R,0.5926449787835927,0.9618104667609618,0.7549914858244348,True,0.5
BA2040R,0.8111739745403111,0.7553041018387553,0.7827407171440253,False,0.0
BA2590R,0.5190947666195191,0.3125884016973126,0.4028188220863506,False,0.0
BA3195R,0.5565770862800565,0.5657708628005658,0.5611551463897417,False,0.0
BA2516R,0.019801980198019802,0.7185289957567185,0.11928242513328438,False,0.0
BA2353R,0.14285714285714285,0.6181046676096181,0.29715428114259773,False,0.0
BA3036R,0.21994342291371993,0.5106082036775106,0.33511925651125685,False,0.0
BA2971R,0.695898161244696,0.39321074964639324,0.523100982278349,False,0.0
BA3410R,0.9483734087694484,0.6011315417256011,0.7550477927556256,False,0.0
BA3118R,0.6548797736916548,0.08910891089108908,0.24156908618088171,False,0.0
BA3206R,0.35431400282885434,0.7114568599717115,0.502074823006118,False,0.0
BA3202R,0.7984441301272984,0.6944837340876945,0.7446519058937587,False,0.0
BA3217R,0.6626591230551626,0.15841584158415845,0.32399954114505164,False,0.0
BA3405R,0.19165487977369167,0.49222065063649223,0.30714245818490354,False,0.0
BA3306R,0.9264497878359265,0.05516265912305518,0.2260651097383672,False,0.0
BA3371R,0.30905233380480907,0.14568599717114572,0.2121900031302686,False,0.0
BA3413R,0.04950495049504951,0.13154172560113153,0.08069675714622863,False,0.0
BA3411R,0.29773691654879775,0.8896746817538896,0.5146736796038205,False,0.0
BA3133R,0.09971711456859972,0.9264497878359265,0.3039455537356814,False,0.0
BA3164R,0.13861386138613863,0.132956152758133,0.13575553664160486,False,0.0
BA3451R,0.3896746817538897,0.37906647807637905,0.3843339813339185,False,0.0
BA3286R,0.5601131541725601,0.5884016973125884,0.5740832087792168,False,0.0
BA3212R,0.12305516265912306,0.6152758132956153,0.275159708688093,False,0.0
BA3103R,0.7312588401697313,0.01980198019801982,0.1203344218113336,False,0.0
BA3271R,0.8111739745403111,0.5983026874115983,0.6966545549451433,False,0.0
BA3152R,0.8246110325318247,0.8345120226308345,0.8295467561517156,False,0.0
BA3095R,0.8451202263083452,0.28005657708628007,0.4864992063778702,False,0.0
BA3192R,0.6803394625176803,0.11739745403111734,0.2826130230128726,False,0.0
BA3251R,0.9844413012729845,0.0,0.0,False,0.0
BA3362R,0.27157001414427157,0.6478076379066477,0.41943429686790695,False,0.0
BA3400R,0.9186704384724187,0.5997171145685998,0.7422549323515131,False,0.0
BA3135R,0.4823196605374823,0.04384724186704381,0.14542484936494673,False,0.0
BA3408R,0.8557284299858557,0.4653465346534653,0.6310390316758294,False,0.0
BA3187R,0.8557284299858557,0.3804809052333805,0.5706034767462935,False,0.0
BA3098R,0.09476661951909476,0.5869872701555869,0.23585334276491948,False,0.0
BA3435R,0.29773691654879775,0.6647807637906649,0.44489299251841136,False,0.0
BA3261R,0.7369165487977369,0.7043847241867044,0.7204670429474981,False,0.0
BA3203R,0.9957567185289957,0.48797736916548795,0.6970701140033466,False,0.0
BA3174R,0.7984441301272984,0.4045261669024045,0.568323449671154,False,0.0
BA3317R,0.6626591230551626,0.6294200848656295,0.6458257980836349,False,0.0
BA3299R,0.9886845827439887,0.5827439886845828,0.7590454514053716,False,0.0
BA3221R,0.7432814710042432,0.5162659123055162,0.6194601574982783,False,0.0
BA3347R,0.9943422913719944,0.44130127298444133,0.6624232174106878,False,0.0
BA3235R,0.8196605374823197,0.2786421499292786,0.47790372919267077,False,0.0
BA3126R,0.4985855728429986,0.7439886845827439,0.6090501001489093,False,0.0
BA3380R,0.3345120226308345,0.13719943422913716,0.21423085736605457,False,0.0
BA3089R,0.3055162659123055,0.3224893917963225,0.31388812462076826,False,0.0
BA3109R,0.888967468175389,0.536067892503536,0.690323777056089,False,0.0
BA3114R,0.954031117397454,0.25742574257425743,0.4955725666690885,False,0.0
BA3418R,0.38189533239038187,0.7397454031117398,0.531512292055052,False,0.0
BA3245R,0.9809052333804809,0.31117397454031115,0.5524782168722996,False,0.0
BA3085R,0.8323903818953324,0.734087694483734,0.7816952963629623,False,0.0
BA3128R,0.1789250353606789,0.03111739745403108,0.07461689781674666,False,0.0
BA3423R,0.14144271570014144,0.004243281471004279,0.024498596995316615,False,0.0
BA3173R,0.963932107496464,0.005657708628005631,0.07384881178051815,False,0.0
BA3171R,0.25742574257425743,0.9533239038189534,0.4953888511607665,True,0.5
BA3277R,0.632956152758133,0.4285714285714286,0.5208329123726999,False,0.0
BA3210R,0.9052333804809052,0.7241867043847242,0.809665349702894,False,0.0
BA3157R,0.3741159830268741,0.693069306930693,0.5092035988365857,False,0.0
BA3433R,0.8048090523338048,0.15417256011315417,0.3522491618166666,False,0.0
BA3322R,0.2842998585572843,0.7807637906647807,0.47113802144663114,False,0.0
BA3374R,0.07355021216407355,0.12446958981612444,0.09568053479653613,False,0.0
BA3450R,0.7567185289957568,0.6534653465346535,0.7031993570669739,False,0.0
BA3167R,0.1181046676096181,0.42998585572842996,0.2253515843468677,False,0.0
BA3269R,0.888967468175389,0.2616690240452617,0.4823020317243556,False,0.0
BA3110R,0.5728429985855729,0.0240452616690241,0.11736336650019248,False,0.0
BA3156R,0.26591230551626593,0.9222065063649222,0.49520304751646815,False,0.0
BA3226R,0.7758132956152758,0.7142857142857143,0.7444141011633991,False,0.0
BA3421R,0.44554455445544555,0.5601131541725601,0.4995551678448013,False,0.0
BA3232R,0.18953323903818953,0.3677510608203678,0.2640095636847547,False,0.0
BA3289R,0.958981612446959,0.7708628005657708,0.8597925630417732,False,0.0
BA3430R,0.7609618104667609,0.6831683168316831,0.7210166428243993,False,0.0
BA3145R,0.17114568599717114,0.7468175388967468,0.3575116781438094,False,0.0
BA3399R,0.7171145685997171,0.9858557284299858,0.8408159759392236,False,0.0
BA3449R,0.13154172560113153,0.4526166902404526,0.24400405830662317,False,0.0
BA3384R,0.0876944837340877,0.6718528995756718,0.2427298769693142,False,0.0
BA3427R,0.6138613861386139,0.7920792079207921,0.6972996776894657,False,0.0
BA3163R,0.5127298444130127,0.21640735502121644,0.33310435222293316,False,0.0
BA3158R,0.7001414427157001,0.6124469589816124,0.6548278380217424,False,0.0
BA3436R,0.12588401697312587,0.8727015558698727,0.3314501130963699,False,0.0
BA3154R,0.15134370579915135,0.26025459688826025,0.19846383837952342,False,0.0
BA3162R,0.5466760961810466,0.24611032531824606,0.3668005341801265,False,0.0
BA3352R,0.3635077793493635,0.1626591230551626,0.24316220226979565,False,0.0
BA3084R,0.009900990099009901,0.40594059405940597,0.06339726967755296,False,0.0
BA3149R,0.7496463932107497,0.8118811881188119,0.7801434511606987,False,0.0
BA3169R,0.35714285714285715,0.05657708628005653,0.14214817002999838,False,0.0
BA3180R,0.1746817538896747,0.4314002828854314,0.2745136755116746,False,0.0
BA3255R,0.6485148514851485,0.10325318246110327,0.25876866558594636,False,0.0
BA3438R,0.9483734087694484,0.842998585572843,0.8941350245838381,False,0.0
BA3345R,0.954031117397454,0.25601131541725597,0.49420922827676617,False,0.0
BA3403R,0.21782178217821782,0.16407355021216408,0.1890470658738741,False,0.0
BA3431R,0.7107496463932107,0.2347949080622348,0.408509972803798,False,0.0
BA3181R,0.17114568599717114,0.5968882602545968,0.31961672478913083,False,0.0
BA3341R,0.7821782178217822,0.5912305516265912,0.6800350426213905,False,0.0
BA3191R,0.4823196605374823,0.5077793493635078,0.4948858084578206,False,0.0
BA3197R,0.4045261669024045,0.5572842998585572,0.47480109698343403,False,0.0
BA3448R,0.0297029702970297,0.7652050919377652,0.15076095023899033,False,0.0
BA3453R,0.8734087694483734,0.18528995756718525,0.40228581112176526,False,0.0
BA3406R,0.64002828854314,0.38613861386138615,0.49713140734631056,False,0.0
BA3308R,0.32248939179632247,0.5516265912305516,0.4217744941371149,False,0.0
BA3186R,0.48656294200848654,0.9405940594059405,0.6765044070663986,False,0.0
BA3334R,0.8048090523338048,0.5742574257425743,0.6798290774948741,False,0.0
BA3447R,0.21145685997171146,0.6463932107496464,0.3697083697350561,False,0.0
BA3116R,0.958981612446959,0.4115983026874116,0.6282636421054504,False,0.0
BA3280R,0.7206506364922206,0.2927864214992928,0.45934379391665336,False,0.0
BA3185R,0.5127298444130127,0.2107496463932107,0.3287212092416435,False,0.0
BA3094R,0.7567185289957568,0.38189533239038187,0.5375753660248909,False,0.0
BA3318R,0.64002828854314,0.7057991513437059,0.6721096806992983,False,0.0
BA3216R,0.9773691654879774,0.20933521923620935,0.45232487056554466,False,0.0
BA3332R,0.64002828854314,0.2418670438472419,0.39344853555266773,False,0.0
BA3214R,0.33946251768033947,0.2885431400282885,0.3129689773338462,False,0.0
BA3099R,0.0594059405940594,0.19519094766619516,0.10768241194158007,False,0.0
BA3141R,0.09618104667609619,0.5898161244695899,0.23817878200613038,False,0.0
BA3373R,0.06647807637906648,0.5233380480905233,0.18652213469996898,False,0.0
BA3319R,0.8635077793493635,0.5487977369165489,0.6883974979012963,False,0.0
BA3328R,0.9667609618104668,0.7086280056577086,0.8276919066388647,False,0.0
BA3339R,0.7050919377652051,0.9292786421499293,0.8094608566924729,False,0.0
BA3240R,0.43564356435643564,0.785007072135785,0.5847933643178956,False,0.0
BA3142R,0.2157001414427157,0.9900990099009901,0.46213038904397574,False,0.0
BA3333R,0.7821782178217822,0.3493635077793493,0.52274709553169,False,0.0
BA3381R,0.4045261669024045,0.5544554455445545,0.47359448487530287,False,0.0
BA3290R,0.06647807637906648,0.4243281471004243,0.16795391919431285,False,0.0
BA3207R,0.43847241867043846,0.6393210749646393,0.5294569463579925,False,0.0
BA3296R,0.5417256011315418,0.57991513437058,0.560495204950213,False,0.0
BA3305R,0.32885431400282883,0.27439886845827444,0.3003951591653872,False,0.0
BA3434R,0.57001414427157,0.7510608203677511,0.6543051969974157,False,0.0
BA3189R,0.14992927864214992,0.1499292786421499,0.1499292786421499,False,0.0
BA3264R,0.3422913719943423,0.6223479490806223,0.46154559184188,False,0.0
BA3329R,0.22206506364922207,0.41018387553041014,0.301807071533364,False,0.0
BA3417R,0.4823196605374823,0.048090523338048086,0.15229906398752824,False,0.0
BA3367R,0.9363507779349364,0.09618104667609617,0.3000986469109101,False,0.0
BA3225R,0.7659123055162659,0.08345120226308345,0.25281673742737537,False,0.0
BA3183R,0.7001414427157001,0.6082036775106082,0.6525554384397326,False,0.0
BA3222R,0.12588401697312587,0.2008486562942009,0.1590082880165959,False,0.0
BA3139R,0.19377652050919378,0.7227722772277227,0.37424096114895616,False,0.0
BA3397R,0.7107496463932107,0.8769448373408769,0.7894860562710274,False,0.0
BA3311R,0.8394625176803394,0.47807637906647804,0.6335039074975355,False,0.0
BA3422R,0.9773691654879774,0.4596888260254597,0.6702877622906833,False,0.0
BA3228R,0.2446958981612447,0.6888260254596889,0.4105519491814635,False,0.0
BA3213R,0.9264497878359265,0.1838755304101839,0.41273653356194834,False,0.0
BA3270R,0.6103253182461104,0.7694483734087695,0.6852837539112241,False,0.0
BA3415R,0.07072135785007072,0.768033946251768,0.23305879849058106,False,0.0
BA3324R,0.16124469589816123,0.9377652050919377,0.3888568699649349,False,0.0
BA3194R,0.13578500707213578,0.5855728429985856,0.28197874499297565,False,0.0
BA3335R,0.942008486562942,0.25035360678925034,0.4856286876175208,False,0.0
BA3199R,0.008486562942008486,0.3946251768033946,0.05787064369300929,False,0.0
BA3326R,0.7659123055162659,0.00990099009900991,0.08708208859246774,False,0.0
BA3285R,0.06930693069306931,0.9646393210749646,0.25856564073664545,False,0.0
BA3297R,0.1867043847241867,0.6633663366336633,0.3519281229568416,False,0.0
BA3227R,0.04384724186704385,0.6435643564356436,0.16798369561847984,False,0.0
BA3394R,0.1181046676096181,0.347949080622348,0.20271756340281574,False,0.0
BA3412R,0.24045261669024046,0.12164073550212162,0.1710229024066969,False,0.0
BA3293R,0.15417256011315417,0.3055162659123055,0.21703046991588834,False,0.0
BA3250R,0.3026874115983027,0.3366336633663366,0.3192096054651407,False,0.0
BA3177R,0.03253182461103253,0.028288543140028266,0.030336082870618397,False,0.0
BA3315R,0.4893917963224894,0.6138613861386139,0.548104667427116,False,0.0
BA3182R,0.7107496463932107,0.36916548797736914,0.5122345556876188,False,0.0
BA3260R,0.5367751060820368,0.4073550212164073,0.46760884799850333,False,0.0
BA3369R,0.3026874115983027,0.4738330975954739,0.3787127062045581,False,0.0
BA3078R,0.02263083451202263,0.33097595473833097,0.08654630008926933,False,0.0
BA3386R,0.09971711456859972,0.2644978783592645,0.16240371067036102,False,0.0
BA3445R,0.5417256011315418,0.21499292786421498,0.3412728718873975,False,0.0
BA3452R,0.3868458274398868,0.09476661951909482,0.19146819929571898,False,0.0
BA3176R,0.16407355021216408,0.7482319660537482,0.350378474014409,False,0.0
BA3258R,0.8557284299858557,0.46110325318246115,0.62815536526181,False,0.0
BA3295R,0.6548797736916548,0.5346534653465347,0.5917209987735754,False,0.0
BA3283R,0.9186704384724187,0.05374823196605372,0.2222091623389365,False,0.0
BA3390R,0.958981612446959,0.026874115983026914,0.1605359245729433,False,0.0
BA3275R,0.9186704384724187,0.0028288543140028155,0.05097827805074981,False,0.0
BA3136R,0.2524752475247525,0.3917963224893918,0.31451370955778213,False,0.0
BA3190R,0.2765205091937765,0.32107496463932106,0.29796612678530904,False,0.0
BA3234R,0.7659123055162659,0.17821782178217827,0.36945801218172974,False,0.0
BA3087R,0.0014144271570014145,0.8514851485148515,0.034703943837016395,False,0.0
BA3454R,0.11386138613861387,0.364922206506365,0.20383951595698077,False,0.0
BA3302R,0.09971711456859972,0.4893917963224894,0.22090889032092506,False,0.0
BA3117R,0.04101838755304102,0.07213578500707218,0.05439571293643399,False,0.0
BA3083R,0.3345120226308345,0.5063649222065063,0.4115642772600698,False,0.0
BA3266R,0.7496463932107497,0.3026874115983027,0.47634916434792374,False,0.0
BA3175R,0.5417256011315418,0.24893917963224899,0.3672284394371887,False,0.0
BA3268R,0.026874115983026876,0.9561527581329562,0.16029897104958632,False,0.0
BA3229R,0.35431400282885434,0.9886845827439887,0.5918655185489338,True,0.5
BA3353R,0.26874115983026875,0.727015558698727,0.44201697304441456,False,0.0
BA3312R,0.15275813295615276,0.062234794908062274,0.09750318494831169,False,0.0
BA3119R,0.582036775106082,0.6308345120226309,0.6059446220598635,False,0.0
BA3138R,0.8946251768033946,0.7524752475247525,0.82047748375992,False,0.0
BA3219R,0.36704384724186706,0.057991513437057995,0.14589526448557608,False,0.0
BA3388R,0.8196605374823197,0.7892503536067892,0.8043117362350569,False,0.0
BA3357R,0.31966053748231965,0.4964639321074965,0.3983715945923707,False,0.0
BA3351R,0.5926449787835927,0.9052333804809052,0.732449327646156,False,0.0
BA3208R,0.9377652050919377,0.8571428571428572,0.8965482403204308,False,0.0
BA3310R,0.4582743988684583,0.14144271570014144,0.2545968882602546,False,0.0
BA3200R,0.07213578500707214,0.801980198019802,0.2405233276509486,False,0.0
BA3325R,0.6895332390381895,0.7637906647807637,0.7257127882526337,False,0.0
BA3146R,0.4306930693069307,0.4483734087694484,0.43944433051130016,False,0.0
BA3211R,0.44554455445544555,0.7298444130127298,0.5702439862177882,False,0.0
BA3237R,0.2376237623762376,0.42715700141442714,0.3185948113222311,False,0.0
BA3130R,0.41725601131541723,0.4158415841584159,0.4165481973853986,False,0.0
BA3376R,0.57001414427157,0.08486562942008491,0.21994228591145878,False,0.0
BA3137R,0.632956152758133,0.29137199434229133,0.429448130232699,False,0.0
BA3300R,0.07496463932107496,0.538896746817539,0.20099303534321147,False,0.0
BA3375R,0.7432814710042432,0.6506364922206507,0.6954178952448707,False,0.0
BA3249R,0.09052333804809053,0.4936350777934936,0.21138943923360004,False,0.0
BA3385R,0.19872701555869873,0.644978783592645,0.35801495605916545,False,0.0
BA3242R,0.599009900990099,0.884016973125884,0.727691500256601,False,0.0
BA3446R,0.7984441301272984,0.3988684582743989,0.5643351656614347,False,0.0
BA3416R,0.004243281471004243,0.4455445544554455,0.0434806963194891,False,0.0
BA3123R,0.033946251768033946,0.7793493635077793,0.16265297325561584,False,0.0
