,x,y,truth,pred_bypass,score,stability
spot799,39,19,False,True,0.668655859375,0.32098765432098764
spot800,0,20,False,False,0.1939994140625,0.3333333333333333
spot801,1,20,False,False,0.094609375,0.7777777777777778
spot802,2,20,False,True,0.4449873046875001,0.14814814814814814
spot803,3,20,False,False,0.056427539062500004,1.0
spot804,4,20,False,False,0.055986328125,1.0
spot805,5,20,False,False,0.006238476562500038,1.0
spot806,6,20,False,False,0.24806445312499997,0.35802469135802467
spot807,7,20,False,False,0.154751953125,0.3333333333333333
spot808,8,20,True,True,0.867955078125,1.0
spot809,9,20,True,True,0.9496318359374999,1.0
spot810,10,20,True,True,0.8978193359375001,1.0
spot811,11,20,True,True,0.906422265625,1.0
spot812,12,20,True,True,0.76459375,1.0
spot813,13,20,True,True,0.9697060546875,1.0
spot814,14,20,True,True,0.8739521484375,1.0
spot815,15,20,True,True,0.8443359375,1.0
spot816,16,20,True,True,0.73740380859375,0.9629629629629629
spot817,17,20,True,True,0.8736099609375,1.0
spot818,18,20,True,True,0.875666015625,1.0
spot819,19,20,True,True,0.9903318359375001,1.0
spot820,20,20,True,True,0.93533876953125,1.0
spot821,21,20,False,False,0.390373828125,0.12345679012345678
spot822,22,20,False,False,0.030004101562499996,0.3333333333333333
spot823,23,20,False,False,0.15026689453125,0.4444444444444444
spot824,24,20,False,False,0.298215234375,0.4074074074074074
spot825,25,20,False,False,0.11545078125,0.8148148148148148
spot826,26,20,False,False,0.36242871093749995,0.7037037037037037
spot827,27,20,False,False,0.30304980468750004,0.8888888888888888
spot828,28,20,False,False,0.05790654296875,1.0
spot829,29,20,False,False,0.044887500000000004,1.0
spot830,30,20,False,False,0.26045576171874996,1.0
spot831,31,20,False,True,0.5952623046875001,0.2222222222222222
spot832,32,20,False,False,0.04475625,1.0
spot833,33,20,False,True,0.6821876953125,0.3333333333333333
spot834,34,20,False,False,0.0014203124999999997,1.0
spot835,35,20,False,False,0.42419960937500006,0.9259259259259259
spot836,36,20,False,False,0.013204687500000001,0.14814814814814814
spot837,37,20,False,False,0.25156855468749995,0.3333333333333333
spot838,38,20,False,False,0.0739173828125,0.6172839506172839
spot839,39,20,False,False,0.26257841796875,0.6666666666666666
spot840,0,21,False,True,0.447125,0.2222222222222222
spot841,1,21,False,False,0.001662890624999999,0.37037037037037035
spot842,2,21,False,False,0.11908769531250002,0.8148148148148148
spot843,3,21,False,False,0.10556640625000001,1.0
spot844,4,21,False,False,0.21588085937499998,1.0
spot845,5,21,False,False,0.0510125,0.7407407407407407
spot846,6,21,False,False,0.4104064453125,0.2222222222222222
spot847,7,21,True,True,0.9551919921875001,1.0
spot848,8,21,True,True,0.8699857421875,1.0
spot849,9,21,True,True,0.808048828125,1.0
spot850,10,21,True,True,0.8957197265625,1.0
spot851,11,21,True,True,0.77309423828125,1.0
spot852,12,21,True,True,0.8317775390625001,1.0
spot853,13,21,True,True,0.9187013671875001,1.0
spot854,14,21,True,True,0.8995705078125,1.0
spot855,15,21,True,True,0.9482541015625,1.0
spot856,16,21,True,True,0.8547236328125,1.0
spot857,17,21,True,True,0.8330537109375,1.0
spot858,18,21,True,True,0.8183765625,1.0
spot859,19,21,True,True,0.894834375,1.0
spot860,20,21,True,True,0.813783984375,1.0
spot861,21,21,True,True,0.8600328125000001,1.0
spot862,22,21,False,False,0.0679732421875,0.7037037037037037
spot863,23,21,False,False,0.307980859375,0.4444444444444444
spot864,24,21,False,True,0.6146900390625,0.6296296296296297
spot865,25,21,False,True,0.6357541015625,0.8518518518518519
spot866,26,21,False,False,0.31673408203125003,0.37037037037037035
spot867,27,21,False,False,0.25339677734375,0.8888888888888888
spot868,28,21,False,False,0.17720126953124998,1.0
spot869,29,21,False,False,0.12093251953125,1.0
spot870,30,21,False,False,0.03455078125,1.0
spot871,31,21,False,True,0.5796727539062501,0.2345679012345679
spot872,32,21,False,False,0.013650000000000013,1.0
spot873,33,21,False,False,0.0018328124999999994,1.0
spot874,34,21,False,True,0.4363510742187501,0.14814814814814814
spot875,35,21,False,False,0.012851171875,0.9259259259259259
spot876,36,21,False,False,0.1265017578125,0.3333333333333333
spot877,37,21,False,False,0.21059160156249998,0.6666666666666666
spot878,38,21,False,False,0.34849130859375,1.0
spot879,39,21,False,False,0.3976722656250001,0.8888888888888888
spot880,0,22,False,False,0.47376269531250004,0.2962962962962963
spot881,1,22,False,False,0.15890546875,0.9629629629629629
spot882,2,22,False,True,0.606671484375,0.2962962962962963
spot883,3,22,False,False,0.1738240234375,0.9259259259259259
spot884,4,22,False,False,0.04355410156250001,1.0
spot885,5,22,False,False,0.09643798828125,0.6666666666666666
spot886,6,22,False,False,0.176044921875,0.3333333333333333
spot887,7,22,True,True,0.92508515625,1.0
spot888,8,22,True,True,0.887246484375,1.0
spot889,9,22,True,True,0.9281900390625001,1.0
spot890,10,22,True,True,0.9717591796875,1.0
spot891,11,22,True,True,0.8480062500000001,1.0
spot892,12,22,True,True,0.8480027343750001,1.0
spot893,13,22,True,True,0.6761748046875,0.9629629629629629
spot894,14,22,True,True,0.9422638671875001,1.0
spot895,15,22,True,True,0.88671591796875,1.0
spot896,16,22,True,True,0.88038671875,1.0
spot897,17,22,True,True,0.8693839843750001,1.0
spot898,18,22,True,True,0.901810546875,1.0
spot899,19,22,True,True,0.746640625,1.0
spot900,20,22,True,True,0.9713956054687499,1.0
spot901,21,22,True,True,0.8906605468750001,1.0
spot902,22,22,False,False,0.009192187500000002,0.3333333333333333
spot903,23,22,False,False,0.1572265625,0.5555555555555556
spot904,24,22,False,False,0.320298046875,0.48148148148148145
spot905,25,22,False,False,0.27216396484375,0.19753086419753085
spot906,26,22,False,False,0.189284765625,1.0
spot907,27,22,False,False,0.19665234375,0.8888888888888888
spot908,28,22,False,False,0.18383964843750003,1.0
spot909,29,22,False,False,0.40952343750000003,1.0
spot910,30,22,False,False,0.023684570312499972,1.0
spot911,31,22,False,False,0.15048515625,0.48148148148148145
spot912,32,22,False,False,0.06981406250000001,1.0
spot913,33,22,False,False,0.264232421875,1.0
spot914,34,22,False,False,0.17808349609375002,1.0
spot915,35,22,False,False,0.09177841796875,1.0
spot916,36,22,False,False,0.20481181640624996,1.0
spot917,37,22,False,False,0.043150781250000006,1.0
spot918,38,22,False,False,0.1541162109375,1.0
spot919,39,22,False,False,0.000565234374999988,1.0
spot920,0,23,False,False,0.12132158203125003,0.4444444444444444
spot921,1,23,False,False,0.19292656249999998,0.7407407407407407
spot922,2,23,False,False,0.015500976562500001,0.5555555555555556
spot923,3,23,False,False,0.2943232421875,0.8148148148148148
spot924,4,23,False,False,0.249168359375,1.0
spot925,5,23,False,False,0.025284374999999998,0.5185185185185185
spot926,6,23,False,False,0.137030078125,0.7777777777777778
spot927,7,23,True,True,0.8993275390625,1.0
spot928,8,23,True,True,0.8011951171875,1.0
spot929,9,23,True,True,0.896730859375,1.0
spot930,10,23,True,True,0.8902783203125,1.0
spot931,11,23,True,True,0.9214358398437499,1.0
spot932,12,23,True,True,0.9859716796874999,1.0
spot933,13,23,True,True,0.9399642578125,1.0
spot934,14,23,True,True,0.9051052734375,1.0
spot935,15,23,True,True,0.914801171875,1.0
spot936,16,23,True,True,0.9155009765625,1.0
spot937,17,23,True,True,0.8988240234375,1.0
spot938,18,23,True,True,0.887094140625,1.0
spot939,19,23,True,True,0.90045556640625,1.0
spot940,20,23,True,True,0.918994921875,1.0
spot941,21,23,True,True,0.8872285156249999,1.0
spot942,22,23,False,False,0.002990624999999997,0.4444444444444444
spot943,23,23,False,False,0.026763281249999996,0.5555555555555556
spot944,24,23,False,False,0.3375609375,0.8888888888888888
spot945,25,23,False,False,0.07341005859374998,1.0
spot946,26,23,False,False,0.05153750000000001,1.0
spot947,27,23,False,False,0.09446044921874999,1.0
spot948,28,23,False,False,0.05437500000000001,0.8148148148148148
spot949,29,23,False,False,0.12285234374999998,0.9259259259259259
spot950,30,23,False,False,0.1274109375,0.24691358024691357
spot951,31,23,False,False,0.4606558593750001,0.7037037037037037
spot952,32,23,False,False,0.19775195312500002,0.14814814814814814
spot953,33,23,False,False,0.07954160156249998,1.0
spot954,34,23,False,False,0.14238105468750004,1.0
spot955,35,23,False,False,0.006144531249999994,1.0
spot956,36,23,False,False,0.14597656250000005,1.0
spot957,37,23,False,False,0.3069568359375,0.2222222222222222
spot958,38,23,False,False,0.009861328125000022,1.0
spot959,39,23,False,False,0.04721484374999998,1.0
spot960,0,24,False,False,0.024215624999999998,0.3333333333333333
spot961,1,24,False,False,0.12684160156250002,0.7037037037037037
spot962,2,24,False,False,0.031179199218749988,0.3333333333333333
spot963,3,24,False,False,0.35255390625000005,0.19753086419753085
spot964,4,24,False,False,0.04707890624999999,1.0
spot965,5,24,False,False,0.026050781250000005,0.8148148148148148
spot966,6,24,False,False,0.01764521484375,0.3333333333333333
spot967,7,24,False,False,0.22789765625,0.3333333333333333
spot968,8,24,True,True,0.843950390625,1.0
spot969,9,24,True,True,0.87269609375,1.0
spot970,10,24,True,True,0.92696884765625,1.0
spot971,11,24,True,True,0.8776339843750001,1.0
spot972,12,24,True,True,0.8397509765625001,1.0
spot973,13,24,True,True,0.9024257812500001,1.0
spot974,14,24,True,True,0.8079585937499999,1.0
spot975,15,24,True,True,0.8215183593750001,1.0
spot976,16,24,True,True,0.8674724609375,1.0
spot977,17,24,True,True,0.9766587890625,1.0
spot978,18,24,True,True,0.9393890624999999,1.0
spot979,19,24,True,True,0.9291915039062499,1.0
spot980,20,24,True,True,0.92958046875,1.0
spot981,21,24,False,False,0.21185937500000004,0.3333333333333333
spot982,22,24,False,False,0.17027812499999995,0.37037037037037035
spot983,23,24,False,False,0.10815390625,0.6296296296296297
spot984,24,24,False,False,0.21510341796875,0.4074074074074074
spot985,25,24,False,False,0.2819251953125,0.9629629629629629
spot986,26,24,False,False,0.0174013671875,1.0
spot987,27,24,False,False,0.39239453124999996,0.48148148148148145
spot988,28,24,False,False,0.0021621093749999995,0.5185185185185185
spot989,29,24,False,False,0.086308984375,0.5185185185185185
spot990,30,24,False,True,0.555353125,0.35802469135802467
spot991,31,24,False,False,0.33274892578125004,1.0
spot992,32,24,False,False,0.28625283203125,1.0
spot993,33,24,False,False,0.010644921874999996,1.0
spot994,34,24,False,False,0.07863876953125001,1.0
spot995,35,24,False,False,0.30230839843749996,0.8888888888888888
spot996,36,24,False,False,0.378890625,0.5555555555555556
spot997,37,24,False,False,0.29530058593749997,0.3333333333333333
spot998,38,24,False,False,0.09709833984375003,1.0
spot999,39,24,False,False,0.12310908203125001,0.3333333333333333
spot1000,0,25,False,False,0.3436638671875,0.7777777777777778
spot1001,1,25,False,False,0.01951767578125,0.4074074074074074
spot1002,2,25,False,True,0.5718037109375,0.25925925925925924
spot1003,3,25,False,False,0.0021884765625000005,0.9259259259259259
spot1004,4,25,False,False,0.0138427734375,1.0
spot1005,5,25,False,False,0.0183697265625,0.7407407407407407
spot1006,6,25,False,False,0.12422265625000001,0.5185185185185185
spot1007,7,25,False,False,0.040371093749999996,0.7407407407407407
spot1008,8,25,True,True,0.89240283203125,1.0
spot1009,9,25,True,True,0.901541015625,1.0
spot1010,10,25,True,True,0.8363689453125001,1.0
spot1011,11,25,True,True,0.9165488281249999,1.0
spot1012,12,25,True,True,0.8011673828125,1.0
spot1013,13,25,True,True,0.9065117187499999,1.0
spot1014,14,25,True,True,0.906982421875,1.0
spot1015,15,25,True,True,0.7969716796875,1.0
spot1016,16,25,True,True,0.8917828125,1.0
spot1017,17,25,True,True,0.8482072265624999,1.0
spot1018,18,25,True,True,0.8380564453125,1.0
spot1019,19,25,True,True,0.8791792968750001,1.0
spot1020,20,25,True,True,0.9301441406250001,1.0
spot1021,21,25,False,False,0.015433593750000002,0.3333333333333333
spot1022,22,25,False,False,0.0170033203125,0.37037037037037035
spot1023,23,25,False,False,0.33691259765625003,0.6666666666666666
spot1024,24,25,False,False,0.15754921875,0.5925925925925926
spot1025,25,25,False,False,0.021357421875000022,0.8518518518518519
spot1026,26,25,False,False,0.501269140625,0.6666666666666666
spot1027,27,25,False,False,0.02830166015625,0.6666666666666666
spot1028,28,25,False,False,0.191778125,1.0
spot1029,29,25,False,False,0.1973111328125,0.4444444444444444
spot1030,30,25,False,False,0.12523505859375,0.8148148148148148
spot1031,31,25,False,False,0.10546035156250001,1.0
spot1032,32,25,False,False,0.16367851562500002,1.0
spot1033,33,25,False,False,0.2394970703125,1.0
spot1034,34,25,False,False,0.14831328124999998,0.8148148148148148
spot1035,35,25,False,False,0.10518925781249999,0.5185185185185185
spot1036,36,25,False,False,0.05490009765625,0.7777777777777778
spot1037,37,25,False,False,0.1005078125,1.0
spot1038,38,25,False,False,0.0402451171875,1.0
spot1039,39,25,False,False,0.13803281250000002,1.0
spot1040,0,26,False,False,0.33201796875,0.7037037037037037
spot1041,1,26,False,False,0.09194326171875,0.5185185185185185
spot1042,2,26,False,True,0.583717578125,0.6790123456790124
spot1043,3,26,False,False,0.27333779296875,0.19753086419753085
spot1044,4,26,False,False,0.39937519531250004,0.14814814814814814
spot1045,5,26,False,False,0.0698080078125,0.9259259259259259
spot1046,6,26,False,False,0.09969599609374999,0.9259259259259259
spot1047,7,26,False,False,0.013603515624999998,0.37037037037037035
spot1048,8,26,False,False,0.022633593749999986,0.3333333333333333
spot1049,9,26,True,True,0.9666123046875,1.0
spot1050,10,26,True,True,0.8193037109375,1.0
spot1051,11,26,True,True,0.9478792968749999,1.0
spot1052,12,26,True,True,0.9461918945312501,1.0
spot1053,13,26,True,True,0.9285058593750001,1.0
spot1054,14,26,True,True,0.78784345703125,1.0
spot1055,15,26,True,True,0.8998298828125,1.0
spot1056,16,26,True,True,0.93172822265625,1.0
spot1057,17,26,True,True,0.9754560546875001,1.0
spot1058,18,26,True,True,0.9015859375,1.0
spot1059,19,26,True,True,0.9307327148437501,1.0
spot1060,20,26,False,False,0.037052148437499995,0.3333333333333333
spot1061,21,26,False,False,0.31619697265624996,0.37037037037037035
spot1062,22,26,False,False,0.36358476562500003,0.5925925925925926
spot1063,23,26,False,False,0.145263671875,0.3333333333333333
spot1064,24,26,False,True,0.50299921875,0.37037037037037035
spot1065,25,26,False,False,0.23640625,0.7037037037037037
spot1066,26,26,False,False,0.012919921874999999,0.3333333333333333
spot1067,27,26,False,True,0.438619921875,0.19753086419753085
spot1068,28,26,False,False,0.03181201171875,0.7777777777777778
spot1069,29,26,False,True,0.7428730468749999,0.3333333333333333
spot1070,30,26,False,False,0.28132851562500005,0.8888888888888888
spot1071,31,26,False,False,0.014551074218749998,1.0
spot1072,32,26,False,False,0.08688398437499999,0.8888888888888888
spot1073,33,26,False,False,0.19425390625,0.41975308641975306
spot1074,34,26,False,False,0.27045703125,0.25925925925925924
spot1075,35,26,False,False,0.3956572265625,0.8641975308641975
spot1076,36,26,False,False,0.04443359375,0.8518518518518519
spot1077,37,26,False,False,0.06010107421875004,1.0
spot1078,38,26,False,False,0.09035039062500001,1.0
spot1079,39,26,False,False,0.018137109375000005,1.0
spot1080,0,27,False,False,0.020014941406250007,1.0
spot1081,1,27,False,True,0.48962705078124996,0.19753086419753085
spot1082,2,27,False,False,0.34706074218750005,0.12345679012345678
spot1083,3,27,False,False,0.43726035156250004,0.5185185185185185
spot1084,4,27,False,False,0.27049472656250007,0.7777777777777778
spot1085,5,27,False,False,0.11838574218750003,0.7037037037037037
spot1086,6,27,False,False,0.18315527343750002,0.8148148148148148
spot1087,7,27,False,False,0.014598632812499998,0.7037037037037037
spot1088,8,27,False,True,0.5642634765625,0.7037037037037037
spot1089,9,27,True,True,0.922487109375,1.0
spot1090,10,27,True,True,0.86990625,1.0
spot1091,11,27,True,True,0.940944140625,1.0
spot1092,12,27,True,True,0.820960546875,1.0
spot1093,13,27,True,True,0.934833203125,1.0
spot1094,14,27,True,True,0.94973095703125,1.0
spot1095,15,27,True,True,0.9653642578125,1.0
spot1096,16,27,True,True,0.7334125,1.0
spot1097,17,27,True,True,0.9159345703125,1.0
spot1098,18,27,True,True,0.875959765625,1.0
spot1099,19,27,True,True,0.8329840820312501,1.0
spot1100,20,27,False,False,0.048527148437499994,0.37037037037037035
spot1101,21,27,False,False,0.013792187499999997,0.6666666666666666
spot1102,22,27,False,False,0.212234375,0.9259259259259259
spot1103,23,27,False,False,0.4721792968750001,0.8148148148148148
spot1104,24,27,False,False,0.13723496093749998,0.5555555555555556
spot1105,25,27,False,False,0.030515625,1.0
spot1106,26,27,False,False,0.16718808593750004,0.3333333333333333
spot1107,27,27,False,False,0.1096453125,0.7777777777777778
spot1108,28,27,False,False,0.14902343749999997,0.37037037037037035
spot1109,29,27,False,False,0.02269628906249998,1.0
spot1110,30,27,False,False,0.015448632812500005,1.0
spot1111,31,27,False,False,0.062096484375000004,1.0
spot1112,32,27,False,False,0.015617187500000003,0.3333333333333333
spot1113,33,27,False,True,0.5498458984375,0.2222222222222222
spot1114,34,27,False,False,0.12811640624999995,0.4074074074074074
spot1115,35,27,False,False,0.32217626953125,0.8148148148148148
spot1116,36,27,False,False,0.07751953125000001,0.5925925925925926
spot1117,37,27,False,False,0.0347689453125,0.3333333333333333
spot1118,38,27,False,False,0.07623437499999998,1.0
spot1119,39,27,False,False,0.0158642578125,0.8888888888888888
spot1120,0,28,False,False,0.06824501953125003,1.0
spot1121,1,28,False,False,0.07853730468749999,1.0
spot1122,2,28,False,False,0.12324609375000001,1.0
spot1123,3,28,False,True,0.6545085937499999,0.3333333333333333
spot1124,4,28,False,False,0.22263125000000003,1.0
spot1125,5,28,False,False,0.0174650390625,0.2222222222222222
spot1126,6,28,False,True,0.738448828125,0.3333333333333333
spot1127,7,28,False,False,0.211005859375,0.8888888888888888
spot1128,8,28,False,False,0.307853125,0.30864197530864196
spot1129,9,28,False,False,0.09515605468749998,0.3333333333333333
spot1130,10,28,False,False,0.3770015625,0.2222222222222222
spot1131,11,28,True,True,0.8938666992187501,1.0
spot1132,12,28,True,True,0.88354833984375,1.0
spot1133,13,28,True,True,0.7638876953125001,1.0
spot1134,14,28,True,True,0.9273033203125,1.0
spot1135,15,28,True,True,0.94211044921875,1.0
spot1136,16,28,True,True,0.8739240234375001,1.0
spot1137,17,28,True,True,0.842384375,1.0
spot1138,18,28,False,True,0.5009814453125,0.7901234567901234
spot1139,19,28,False,False,0.232919921875,0.19753086419753085
spot1140,20,28,False,False,0.04749609375000002,0.8518518518518519
spot1141,21,28,False,False,0.28648984375000003,0.2345679012345679
spot1142,22,28,False,False,0.060349609375,1.0
spot1143,23,28,False,False,0.0022646484375000325,1.0
spot1144,24,28,False,False,0.033603515625000004,0.5555555555555556
spot1145,25,28,False,False,0.0738173828125,1.0
spot1146,26,28,False,False,0.262639453125,0.7777777777777778
spot1147,27,28,False,False,0.17071640625,0.7530864197530864
spot1148,28,28,False,False,0.14555751953124998,0.48148148148148145
spot1149,29,28,False,False,0.22461621093749995,0.9259259259259259
spot1150,30,28,False,False,0.013573437499999995,1.0
spot1151,31,28,False,True,0.502780078125,0.18518518518518517
spot1152,32,28,False,True,0.5823617187500001,0.25925925925925924
spot1153,33,28,False,False,0.023215624999999993,0.5925925925925926
spot1154,34,28,False,False,0.1913193359375,0.7037037037037037
spot1155,35,28,False,False,0.19246777343750002,0.8888888888888888
spot1156,36,28,False,False,0.3317703125,0.6666666666666666
spot1157,37,28,False,False,0.09089443359375,1.0
spot1158,38,28,False,False,0.0596064453125,0.8888888888888888
spot1159,39,28,False,False,0.178483984375,0.9259259259259259
spot1160,0,29,False,False,0.1447119140625,1.0
spot1161,1,29,False,False,0.1560388671875,0.3333333333333333
spot1162,2,29,False,False,0.023367578124999996,1.0
spot1163,3,29,False,False,0.0038886718749999863,1.0
spot1164,4,29,False,False,0.026109375000000025,1.0
spot1165,5,29,False,False,0.16616669921875002,0.8888888888888888
spot1166,6,29,False,False,0.06106445312499998,1.0
spot1167,7,29,False,False,0.019199414062500003,0.7777777777777778
spot1168,8,29,False,False,0.34673798828124996,0.3333333333333333
spot1169,9,29,False,False,0.0091291015625,0.48148148148148145
spot1170,10,29,False,False,0.043935546874999995,0.37037037037037035
spot1171,11,29,False,False,0.04826523437500001,0.3333333333333333
spot1172,12,29,False,False,0.488083203125,0.18518518518518517
spot1173,13,29,True,True,0.8683060546874999,1.0
spot1174,14,29,True,True,0.856780859375,1.0
spot1175,15,29,True,True,0.88827802734375,1.0
spot1176,16,29,False,True,0.5503994140625,0.8148148148148148
spot1177,17,29,False,False,0.024571777343749993,0.3333333333333333
spot1178,18,29,False,False,0.4027689453125,0.2222222222222222
spot1179,19,29,False,False,0.15047431640624997,0.8518518518518519
spot1180,20,29,False,False,0.008520312500000004,0.8518518518518519
spot1181,21,29,False,False,0.42263134765625,0.7037037037037037
spot1182,22,29,False,False,0.23411171875,0.4074074074074074
spot1183,23,29,False,False,0.35493261718749997,0.9259259259259259
spot1184,24,29,False,True,0.59866044921875,0.345679012345679
spot1185,25,29,False,False,0.05176328125,1.0
spot1186,26,29,False,False,0.19401474609375002,0.3333333333333333
spot1187,27,29,False,False,0.32336718750000004,0.7530864197530864
spot1188,28,29,False,False,0.1735453125,0.8888888888888888
spot1189,29,29,False,True,0.5337982421875,0.2962962962962963
spot1190,30,29,False,False,0.0643875,0.8888888888888888
spot1191,31,29,False,False,0.03354394531249999,1.0
spot1192,32,29,False,False,0.337320703125,0.3333333333333333
spot1193,33,29,False,False,0.3131375,0.8518518518518519
spot1194,34,29,False,False,0.29229550781249997,0.25925925925925924
spot1195,35,29,False,False,0.4826572265625,0.48148148148148145
spot1196,36,29,False,False,0.041275,0.2839506172839506
spot1197,37,29,False,False,0.138120703125,1.0
spot1198,38,29,False,False,0.07532275390625001,1.0
spot1199,39,29,False,False,0.3696515625,1.0
spot1200,0,30,False,False,0.011656640625000004,1.0
spot1201,1,30,False,False,0.31653574218749997,1.0
spot1202,2,30,False,False,0.0848326171875,1.0
spot1203,3,30,False,False,0.32864775390624995,0.12345679012345678
spot1204,4,30,False,False,0.03753847656250005,1.0
spot1205,5,30,False,False,0.2247375,0.8888888888888888
spot1206,6,30,False,False,0.15999375000000002,1.0
spot1207,7,30,False,False,0.09138115234375001,1.0
spot1208,8,30,False,False,0.07714355468749999,0.9259259259259259
spot1209,9,30,False,False,0.44803300781249994,0.18518518518518517
spot1210,10,30,False,False,0.07524814453125002,0.3333333333333333
spot1211,11,30,False,True,0.57308525390625,0.6296296296296297
spot1212,12,30,False,False,0.3643212890625,0.3333333333333333
