,x,y,truth,pred_bypass,score,stability
spot1213,13,30,False,False,0.4896167968749999,0.2222222222222222
spot1214,14,30,False,False,0.022424609374999998,0.18518518518518517
spot1215,15,30,False,True,0.5660648437499999,0.5679012345679012
spot1216,16,30,False,False,0.24117011718750003,0.2962962962962963
spot1217,17,30,False,True,0.4253675781249999,0.6790123456790124
spot1218,18,30,False,False,0.29429619140625,0.20987654320987653
spot1219,19,30,False,False,0.1468603515625,0.7777777777777778
spot1220,20,30,False,False,0.03039609375,0.5185185185185185
spot1221,21,30,False,False,0.200307421875,1.0
spot1222,22,30,False,False,0.38630117187499996,0.5555555555555556
spot1223,23,30,False,False,0.10536347656250004,0.5925925925925926
spot1224,24,30,False,False,0.089903515625,0.7777777777777778
spot1225,25,30,False,False,0.3010078125,0.6666666666666666
spot1226,26,30,False,False,0.05252929687500001,0.4074074074074074
spot1227,27,30,False,False,0.01565625,0.6666666666666666
spot1228,28,30,False,False,0.08847617187500001,0.6666666666666666
spot1229,29,30,False,False,0.07186347656250003,0.8518518518518519
spot1230,30,30,False,False,0.008250000000000007,1.0
spot1231,31,30,False,False,0.03229726562499999,1.0
spot1232,32,30,False,False,0.17783535156250005,1.0
spot1233,33,30,False,False,0.005630078124999998,1.0
spot1234,34,30,False,False,0.14407148437499998,0.8888888888888888
spot1235,35,30,False,False,0.08943076171874999,1.0
spot1236,36,30,False,False,0.05570683593750001,1.0
spot1237,37,30,False,False,0.11243203125000001,1.0
spot1238,38,30,False,False,0.084505078125,1.0
spot1239,39,30,False,False,0.28435429687499997,0.2222222222222222
spot1240,0,31,False,False,0.16125,1.0
spot1241,1,31,False,False,0.048901562499999995,1.0
spot1242,2,31,False,False,0.2754171875,1.0
spot1243,3,31,False,False,0.28353964843749996,1.0
spot1244,4,31,False,True,0.634455859375,0.25925925925925924
spot1245,5,31,False,True,0.460468359375,0.1111111111111111
spot1246,6,31,False,False,0.0031412109374999954,1.0
spot1247,7,31,False,False,0.0039583984375,1.0
spot1248,8,31,False,False,0.21590488281249998,1.0
spot1249,9,31,False,False,0.4493255859375,0.8518518518518519
spot1250,10,31,False,False,0.326244921875,0.3333333333333333
spot1251,11,31,False,False,0.13637958984375,1.0
spot1252,12,31,False,False,0.08051308593750003,0.6666666666666666
spot1253,13,31,False,False,0.10247187499999999,0.3333333333333333
spot1254,14,31,False,False,0.1559765625,0.37037037037037035
spot1255,15,31,False,False,0.31188828125,0.6666666666666666
spot1256,16,31,False,False,0.033644531250000005,0.5679012345679012
spot1257,17,31,False,True,0.6255640625,0.5061728395061729
spot1258,18,31,False,False,0.32370205078125003,0.5555555555555556
spot1259,19,31,False,False,0.10666015625,0.5555555555555556
spot1260,20,31,False,True,0.7030283203125001,0.345679012345679
spot1261,21,31,False,False,0.06507861328125,0.8518518518518519
spot1262,22,31,False,False,0.34939482421874996,0.3333333333333333
spot1263,23,31,False,False,0.116887890625,0.8888888888888888
spot1264,24,31,False,False,0.201897265625,0.8148148148148148
spot1265,25,31,False,False,0.0004177734374999999,0.7777777777777778
spot1266,26,31,False,False,0.17872031249999998,0.6296296296296297
spot1267,27,31,False,False,0.12617666015625,0.6666666666666666
spot1268,28,31,False,False,0.128197265625,0.6296296296296297
spot1269,29,31,False,True,0.43154296875000003,0.1111111111111111
spot1270,30,31,False,False,0.048670898437500006,1.0
spot1271,31,31,False,False,0.19521562499999998,1.0
spot1272,32,31,False,False,0.051853515625000006,1.0
spot1273,33,31,False,True,0.67385859375,0.3333333333333333
spot1274,34,31,False,False,0.26463505859374997,0.19753086419753085
spot1275,35,31,False,False,0.32718359375,1.0
spot1276,36,31,False,False,0.025507519531249974,0.9629629629629629
spot1277,37,31,False,False,0.3192396484375001,1.0
spot1278,38,31,False,False,0.23382773437499998,0.3333333333333333
spot1279,39,31,False,False,0.20438437499999998,1.0
spot1280,0,32,False,False,0.0002964843750000006,1.0
spot1281,1,32,False,False,0.21057226562500003,1.0
spot1282,2,32,False,False,0.10089599609375002,1.0
spot1283,3,32,False,False,0.0420783203125,1.0
spot1284,4,32,False,False,0.17080263671875,0.7777777777777778
spot1285,5,32,False,False,0.06434121093749999,1.0
spot1286,6,32,False,False,0.07531601562500001,1.0
spot1287,7,32,False,False,0.08027890625000002,1.0
spot1288,8,32,False,False,0.01934140625,0.3333333333333333
spot1289,9,32,False,False,0.0015820312499999942,1.0
spot1290,10,32,False,False,0.014981249999999993,1.0
spot1291,11,32,False,False,0.005268750000000005,1.0
spot1292,12,32,False,False,0.25107099609375,0.7777777777777778
spot1293,13,32,False,False,0.31271367187499993,0.32098765432098764
spot1294,14,32,False,True,0.628490234375,0.3333333333333333
spot1295,15,32,False,False,0.02558906249999999,0.5185185185185185
spot1296,16,32,False,False,0.025003710937500003,0.6666666666666666
spot1297,17,32,False,False,0.06816933593749999,0.6666666666666666
spot1298,18,32,False,False,0.251825,0.4444444444444444
spot1299,19,32,False,False,0.21669140625,0.5555555555555556
spot1300,20,32,False,False,0.13484326171875,0.7407407407407407
spot1301,21,32,False,False,0.40435410156249996,0.2962962962962963
spot1302,22,32,False,False,0.15268271484374998,0.8518518518518519
spot1303,23,32,False,False,0.395103515625,0.8888888888888888
spot1304,24,32,False,True,0.70397021484375,0.35802469135802467
spot1305,25,32,False,False,0.41918535156250003,0.7160493827160493
spot1306,26,32,False,False,0.18755039062499998,0.2962962962962963
spot1307,27,32,False,True,0.55871484375,0.14814814814814814
spot1308,28,32,False,False,0.04364999999999998,0.6666666666666666
spot1309,29,32,False,False,0.04139775390624998,0.8148148148148148
spot1310,30,32,False,False,0.3437359375,0.2962962962962963
spot1311,31,32,False,False,0.10151210937499999,1.0
spot1312,32,32,False,False,0.34121552734375,0.3333333333333333
spot1313,33,32,False,False,0.33563583984375,0.8148148148148148
spot1314,34,32,False,False,0.08746679687500002,0.5555555555555556
spot1315,35,32,False,False,0.10021933593749999,0.3333333333333333
spot1316,36,32,False,False,0.051558203125,0.8518518518518519
spot1317,37,32,False,False,0.179905078125,0.4444444444444444
spot1318,38,32,False,False,0.09886230468750001,1.0
spot1319,39,32,False,False,0.028718750000000005,0.7407407407407407
spot1320,0,33,False,True,0.47862998046875005,0.19753086419753085
spot1321,1,33,False,False,0.1285431640625,1.0
spot1322,2,33,False,False,0.0732734375,1.0
spot1323,3,33,False,False,0.06392460937500004,1.0
spot1324,4,33,False,False,0.17985,0.3333333333333333
spot1325,5,33,False,False,0.4663076171874999,0.8888888888888888
spot1326,6,33,False,False,0.05687402343749998,1.0
spot1327,7,33,False,False,0.10037070312499997,1.0
spot1328,8,33,False,False,0.12904199218749998,1.0
spot1329,9,33,False,False,0.022200292968749997,0.2962962962962963
spot1330,10,33,False,False,0.2736435546875,0.8888888888888888
spot1331,11,33,False,False,0.02305458984375,0.8148148148148148
spot1332,12,33,False,False,0.1093974609375,0.7654320987654321
spot1333,13,33,False,True,0.71870712890625,0.48148148148148145
spot1334,14,33,False,False,0.09241933593750001,0.8518518518518519
spot1335,15,33,False,False,0.160730859375,0.5925925925925926
spot1336,16,33,False,False,0.24333320312500004,1.0
spot1337,17,33,False,False,0.221537890625,0.2222222222222222
spot1338,18,33,False,True,0.71132578125,0.3333333333333333
spot1339,19,33,False,False,0.31868925781249996,0.6666666666666666
spot1340,20,33,False,False,0.1769546875,1.0
spot1341,21,33,False,False,0.0,1.0
spot1342,22,33,False,False,0.12883447265625,1.0
spot1343,23,33,False,False,0.37562255859375004,0.2962962962962963
spot1344,24,33,False,False,0.0005953124999999998,0.4074074074074074
spot1345,25,33,False,False,0.25753125,0.8641975308641975
spot1346,26,33,False,False,0.24036699218750002,0.2222222222222222
spot1347,27,33,False,False,0.2679671875,0.9629629629629629
spot1348,28,33,False,False,0.3406328125,0.7037037037037037
spot1349,29,33,False,False,0.063494140625,1.0
spot1350,30,33,False,False,0.0952703125,1.0
spot1351,31,33,False,False,0.0005296875000000043,1.0
spot1352,32,33,False,False,0.23833496093750003,1.0
spot1353,33,33,False,False,0.3070634765625,0.8518518518518519
spot1354,34,33,False,True,0.545715234375,0.2962962962962963
spot1355,35,33,False,False,0.21638164062499998,1.0
spot1356,36,33,False,False,0.203203125,0.8888888888888888
spot1357,37,33,False,False,0.004384960937499999,0.9259259259259259
spot1358,38,33,False,False,0.30578164062499996,0.4444444444444444
spot1359,39,33,False,False,0.022358105468749986,0.7777777777777778
spot1360,0,34,False,False,0.08175234375,0.2962962962962963
spot1361,1,34,False,False,0.005561718749999999,1.0
spot1362,2,34,False,False,0.017281249999999998,1.0
spot1363,3,34,False,False,0.012350976562500001,1.0
spot1364,4,34,False,False,0.016329492187500027,1.0
spot1365,5,34,False,True,0.4489611328125,0.25925925925925924
spot1366,6,34,False,True,0.5711998046875,0.3333333333333333
spot1367,7,34,False,False,0.07656249999999998,1.0
spot1368,8,34,False,False,0.10657636718749999,0.8888888888888888
spot1369,9,34,False,True,0.5338,0.14814814814814814
spot1370,10,34,False,False,0.10565117187499998,0.5555555555555556
spot1371,11,34,False,True,0.619857421875,0.3333333333333333
spot1372,12,34,False,False,0.0848671875,0.3333333333333333
spot1373,13,34,False,False,0.27165439453125,0.3333333333333333
spot1374,14,34,False,False,0.11081396484375002,0.2962962962962963
spot1375,15,34,False,False,0.18530380859374998,0.7407407407407407
spot1376,16,34,False,False,0.273388671875,0.25925925925925924
spot1377,17,34,False,False,0.0010749999999999998,0.3333333333333333
spot1378,18,34,False,False,0.012909374999999999,1.0
spot1379,19,34,False,False,0.06055859375000001,1.0
spot1380,20,34,False,False,0.04695878906250001,1.0
spot1381,21,34,False,False,0.07514531250000003,1.0
spot1382,22,34,False,False,0.1671798828125,0.8888888888888888
spot1383,23,34,False,False,0.07650703125,0.6296296296296297
spot1384,24,34,False,True,0.7272865234375,0.3333333333333333
spot1385,25,34,False,False,0.11052148437499999,0.5185185185185185
spot1386,26,34,False,False,0.48423867187499997,0.8518518518518519
spot1387,27,34,False,False,0.13991162109375,0.9259259259259259
spot1388,28,34,False,False,0.10806064453125001,0.4074074074074074
spot1389,29,34,False,False,0.205284375,0.8888888888888888
spot1390,30,34,False,False,0.11353691406249998,1.0
spot1391,31,34,False,True,0.56818984375,0.2222222222222222
spot1392,32,34,False,False,0.05678964843750004,0.8888888888888888
spot1393,33,34,False,False,0.27718359375,0.6666666666666666
spot1394,34,34,False,False,0.310203515625,0.9629629629629629
spot1395,35,34,False,False,0.08481269531249999,0.9629629629629629
spot1396,36,34,False,False,0.18955507812499994,1.0
spot1397,37,34,False,False,0.49381445312500005,0.2962962962962963
spot1398,38,34,False,False,0.2924419921875,0.6666666666666666
spot1399,39,34,False,False,0.1315810546875,0.4444444444444444
spot1400,0,35,False,False,0.029466796875,0.9629629629629629
spot1401,1,35,False,False,0.043462499999999994,0.14814814814814814
spot1402,2,35,False,False,0.1378173828125,1.0
spot1403,3,35,False,False,0.11226953124999998,1.0
spot1404,4,35,False,False,0.012092773437499989,1.0
spot1405,5,35,False,False,0.37781943359375003,0.8888888888888888
spot1406,6,35,False,False,0.39394365234375006,0.07407407407407407
spot1407,7,35,False,False,0.3158419921875,0.8888888888888888
spot1408,8,35,False,False,0.0760546875,0.2222222222222222
spot1409,9,35,False,False,0.007846874999999998,0.8518518518518519
spot1410,10,35,False,False,0.10483056640624998,1.0
spot1411,11,35,False,False,0.10640742187499998,1.0
spot1412,12,35,False,False,0.16076054687499997,0.8148148148148148
spot1413,13,35,False,False,0.06615625,0.5185185185185185
spot1414,14,35,False,False,0.13443056640625,0.37037037037037035
spot1415,15,35,False,False,0.35662578125,0.5185185185185185
spot1416,16,35,False,False,0.18257812500000004,0.8148148148148148
spot1417,17,35,False,True,0.46878779296875,0.12345679012345678
spot1418,18,35,False,False,0.36285,0.7777777777777778
spot1419,19,35,False,False,0.0124873046875,1.0
spot1420,20,35,False,False,0.4746599609375,0.8148148148148148
spot1421,21,35,False,False,0.02968828125,0.8888888888888888
spot1422,22,35,False,True,0.6115494140625,0.3333333333333333
spot1423,23,35,False,False,0.043050390625000004,0.48148148148148145
spot1424,24,35,False,False,0.46918828124999995,0.2962962962962963
spot1425,25,35,False,False,0.01641875,0.4074074074074074
spot1426,26,35,False,False,0.07225576171874999,0.8888888888888888
spot1427,27,35,False,False,0.009795703125,0.8148148148148148
spot1428,28,35,False,True,0.5543929687500001,0.2962962962962963
spot1429,29,35,False,False,0.018974609375000003,1.0
spot1430,30,35,False,False,0.06685136718750002,1.0
spot1431,31,35,False,False,0.058792968750000014,0.7037037037037037
spot1432,32,35,False,False,0.34475,0.4691358024691358
spot1433,33,35,False,False,0.39866708984375004,0.48148148148148145
spot1434,34,35,False,False,0.408984375,0.5555555555555556
spot1435,35,35,False,False,0.11567050781250002,0.6666666666666666
spot1436,36,35,False,False,0.33987890625000006,0.2962962962962963
spot1437,37,35,False,False,0.432724609375,0.4074074074074074
spot1438,38,35,False,False,0.0007558593750000001,0.7407407407407407
spot1439,39,35,False,False,0.12877734375,0.6666666666666666
spot1440,0,36,False,False,0.084428515625,0.8888888888888888
spot1441,1,36,False,False,0.3785478515625,1.0
spot1442,2,36,False,False,0.10936250000000002,0.8518518518518519
spot1443,3,36,False,True,0.686498046875,0.3333333333333333
spot1444,4,36,False,False,0.004510156250000008,1.0
spot1445,5,36,False,False,0.35062998046875,1.0
spot1446,6,36,False,False,0.070971875,1.0
spot1447,7,36,False,False,0.346919140625,1.0
spot1448,8,36,False,False,0.19554970703125002,0.8518518518518519
spot1449,9,36,False,True,0.53884423828125,0.3333333333333333
spot1450,10,36,False,False,0.143169140625,1.0
spot1451,11,36,False,False,0.46191484374999997,0.8148148148148148
spot1452,12,36,False,False,0.1996138671875,1.0
spot1453,13,36,False,False,0.08349960937499999,0.5185185185185185
spot1454,14,36,False,False,0.0778875,0.8518518518518519
spot1455,15,36,False,True,0.6176684570312501,0.4074074074074074
spot1456,16,36,False,False,0.05023125,0.48148148148148145
spot1457,17,36,False,False,0.075483984375,0.5185185185185185
spot1458,18,36,False,False,0.278974609375,0.2962962962962963
spot1459,19,36,False,False,0.011526367187499966,0.8888888888888888
spot1460,20,36,False,False,0.24015810546875,1.0
spot1461,21,36,False,False,0.11390283203125001,0.43209876543209874
spot1462,22,36,False,True,0.5225033203125,0.14814814814814814
spot1463,23,36,False,False,0.25381962890625,0.8148148148148148
spot1464,24,36,False,False,0.169845703125,0.48148148148148145
spot1465,25,36,False,False,0.296213671875,0.5555555555555556
spot1466,26,36,False,False,0.16662324218750002,0.6296296296296297
spot1467,27,36,False,True,0.5151494140625,0.2222222222222222
spot1468,28,36,False,False,0.15863476562499998,0.4444444444444444
spot1469,29,36,False,False,0.029761816406250006,1.0
spot1470,30,36,False,False,0.06950781249999999,0.2222222222222222
spot1471,31,36,False,False,0.25655009765625003,0.5185185185185185
spot1472,32,36,False,False,0.091474609375,0.8888888888888888
spot1473,33,36,False,False,0.43201962890625,0.2222222222222222
spot1474,34,36,False,False,0.37036054687500003,0.2962962962962963
spot1475,35,36,False,False,0.14701455078125,0.48148148148148145
spot1476,36,36,False,False,0.40021845703125,0.654320987654321
spot1477,37,36,False,False,0.022026855468750002,0.48148148148148145
spot1478,38,36,False,False,0.05016621093750001,0.6666666666666666
spot1479,39,36,False,False,0.10435468750000006,0.7777777777777778
spot1480,0,37,False,False,0.03285,0.6296296296296297
spot1481,1,37,False,False,0.23593349609375003,0.7777777777777778
spot1482,2,37,False,False,0.23493701171875003,1.0
spot1483,3,37,False,False,0.116878125,1.0
spot1484,4,37,False,False,0.0037851562499999977,1.0
spot1485,5,37,False,False,0.032217187499999994,1.0
spot1486,6,37,False,False,0.03438378906249998,1.0
spot1487,7,37,False,False,0.24446328125000003,0.8888888888888888
spot1488,8,37,False,False,0.09403359374999999,0.7407407407407407
spot1489,9,37,False,False,0.47757841796875,0.8888888888888888
spot1490,10,37,False,False,0.015617187500000013,1.0
spot1491,11,37,False,False,0.0387984375,1.0
spot1492,12,37,False,False,0.21702304687500001,1.0
spot1493,13,37,False,False,0.07135781249999999,0.4074074074074074
spot1494,14,37,False,True,0.594270703125,0.3333333333333333
spot1495,15,37,False,False,0.11632500000000001,0.2222222222222222
spot1496,16,37,False,False,0.20147607421874997,0.3333333333333333
spot1497,17,37,False,False,0.04109941406249997,0.5555555555555556
spot1498,18,37,False,False,0.150521875,1.0
spot1499,19,37,False,False,0.15875048828125002,0.25925925925925924
spot1500,20,37,False,False,0.15054687500000002,0.7777777777777778
spot1501,21,37,False,False,0.082098046875,0.6296296296296297
spot1502,22,37,False,False,0.16174296875,0.7037037037037037
spot1503,23,37,False,False,0.049027734375,0.7037037037037037
spot1504,24,37,False,False,0.03549218749999999,0.5925925925925926
spot1505,25,37,False,False,0.1163953125,0.48148148148148145
spot1506,26,37,False,False,0.10590429687499998,1.0
spot1507,27,37,False,False,0.3916544921875,0.5925925925925926
spot1508,28,37,False,False,0.2171998046875,0.5925925925925926
spot1509,29,37,False,True,0.46682988281250004,0.16049382716049382
spot1510,30,37,False,False,0.131181640625,0.5555555555555556
spot1511,31,37,False,False,0.29360107421875004,0.3333333333333333
spot1512,32,37,False,False,0.26937412109375,0.7777777777777778
spot1513,33,37,False,False,0.176783203125,0.2222222222222222
spot1514,34,37,False,False,0.448388671875,0.7407407407407407
spot1515,35,37,False,True,0.6586020507812499,0.6296296296296297
spot1516,36,37,False,False,0.05244179687499999,0.5925925925925926
spot1517,37,37,False,False,0.45762451171874996,0.7037037037037037
spot1518,38,37,False,False,0.0874109375,0.5555555555555556
spot1519,39,37,False,False,0.032353124999999996,0.8888888888888888
spot1520,0,38,False,True,0.7256875,0.691358024691358
spot1521,1,38,False,True,0.4593703125,0.5185185185185185
spot1522,2,38,False,False,0.10219726562500003,0.9629629629629629
spot1523,3,38,False,False,0.060198925781249996,1.0
spot1524,4,38,False,False,0.004289062500000001,1.0
spot1525,5,38,False,False,0.0028601562499999938,1.0
spot1526,6,38,False,False,0.0320310546875,1.0
spot1527,7,38,False,False,0.212982421875,0.3950617283950617
spot1528,8,38,False,False,0.5050910156249999,0.5925925925925926
spot1529,9,38,False,False,0.1553466796875,0.9629629629629629
spot1530,10,38,False,False,0.13185,0.25925925925925924
spot1531,11,38,False,False,0.1445,0.25925925925925924
spot1532,12,38,False,True,0.57097265625,0.18518518518518517
spot1533,13,38,False,False,0.023115234375,0.6296296296296297
spot1534,14,38,False,False,0.1718580078125,0.3333333333333333
spot1535,15,38,False,False,0.26249140625,0.8888888888888888
spot1536,16,38,False,False,0.286698046875,0.8888888888888888
spot1537,17,38,False,False,0.4199634765625,0.5555555555555556
spot1538,18,38,False,False,0.11172187500000003,0.9629629629629629
spot1539,19,38,False,False,0.4143650390625,0.8518518518518519
spot1540,20,38,False,False,0.14798437499999997,1.0
spot1541,21,38,False,False,0.032071484375,0.9629629629629629
spot1542,22,38,False,True,0.5622689453125,0.2222222222222222
spot1543,23,38,False,False,0.13110234375000002,1.0
spot1544,24,38,False,False,0.10353749999999998,0.4074074074074074
spot1545,25,38,False,True,0.52555546875,0.2962962962962963
spot1546,26,38,False,False,0.026449999999999998,1.0
spot1547,27,38,False,False,0.03435937499999998,1.0
spot1548,28,38,False,False,0.27407109375,0.35802469135802467
spot1549,29,38,False,True,0.38147578125000003,0.41975308641975306
spot1550,30,38,False,False,0.38482734375000005,0.25925925925925924
spot1551,31,38,False,False,0.218061328125,0.7407407407407407
spot1552,32,38,False,False,0.017546484374999997,0.5555555555555556
spot1553,33,38,False,False,0.04103749999999998,1.0
spot1554,34,38,False,False,0.15543749999999998,1.0
spot1555,35,38,False,False,0.32005673828125003,0.9259259259259259
spot1556,36,38,False,False,0.006880371093750005,0.7777777777777778
spot1557,37,38,False,False,0.14,0.6666666666666666
spot1558,38,38,False,False,0.4555048828125,0.5555555555555556
spot1559,39,38,False,False,0.11455078125000001,0.4444444444444444
spot1560,0,39,False,True,0.5792185546875,0.7037037037037037
spot1561,1,39,False,False,0.31595605468750004,0.37037037037037035
spot1562,2,39,False,False,0.30378486328125,0.4074074074074074
spot1563,3,39,False,False,0.202083984375,0.25925925925925924
spot1564,4,39,False,False,0.45892333984375,0.25925925925925924
spot1565,5,39,False,True,0.68393125,0.2962962962962963
spot1566,6,39,False,False,0.15202636718749998,1.0
spot1567,7,39,False,False,0.019218750000000007,1.0
spot1568,8,39,False,True,0.55512763671875,0.2222222222222222
spot1569,9,39,False,False,0.12661992187499999,1.0
spot1570,10,39,False,False,0.10022548828125001,1.0
spot1571,11,39,False,False,0.037578125000000025,1.0
spot1572,12,39,False,False,0.0135515625,0.6666666666666666
spot1573,13,39,False,False,0.10782128906249999,0.6666666666666666
spot1574,14,39,False,False,0.14398671874999996,0.3333333333333333
spot1575,15,39,False,False,0.07487421874999999,0.2222222222222222
spot1576,16,39,False,False,0.25880087890625,0.4444444444444444
spot1577,17,39,False,False,0.069225,0.4444444444444444
spot1578,18,39,False,False,0.13266660156250001,0.9629629629629629
spot1579,19,39,False,False,0.4180330078125,0.8888888888888888
spot1580,20,39,False,False,0.07989394531249999,1.0
spot1581,21,39,False,False,0.41903583984375,0.9259259259259259
spot1582,22,39,False,False,0.0037609375000000004,1.0
spot1583,23,39,False,False,0.03214160156250001,1.0
spot1584,24,39,False,False,0.30631992187499996,0.9629629629629629
spot1585,25,39,False,False,0.109156640625,1.0
spot1586,26,39,False,False,0.046038281250000014,1.0
spot1587,27,39,False,False,0.23622011718750002,1.0
spot1588,28,39,False,False,0.14429228515625003,1.0
spot1589,29,39,False,False,0.13632431640625,0.5185185185185185
spot1590,30,39,False,False,0.3521328125,0.8148148148148148
spot1591,31,39,False,False,0.1116953125,0.37037037037037035
spot1592,32,39,False,False,0.052425,0.6296296296296297
spot1593,33,39,False,False,0.11788974609375003,0.8888888888888888
spot1594,34,39,False,False,0.09181542968749999,0.9259259259259259
spot1595,35,39,False,False,0.190625,0.3333333333333333
spot1596,36,39,False,False,0.39084375,0.4074074074074074
spot1597,37,39,False,False,0.092660546875,0.4074074074074074
spot1598,38,39,False,False,0.19060263671874997,0.8888888888888888
spot1599,39,39,False,False,0.15741796875,0.5925925925925926
